,locus_tag,left,right,strand,name
1243,BSU_05460,594186,594998,-1,Uncharacterized HTH-type transcriptional regulator YdfL
1244,BSU_05510,598729,599067,1,Thioredoxin-like protein YdfQ
1245,BSU_05530,600229,600906,-1,UPF0702 transmembrane protein YdfR
1246,BSU_05540,601019,601726,1,UPF0702 transmembrane protein YdfS
1247,BSU_05580,603012,603599,1,Uncharacterized HTH-type transcriptional regulator YdgC
1248,BSU_05620,606699,608075,-1,Uncharacterized transporter YdgF
1249,BSU_05640,608933,609391,1,Uncharacterized HTH-type transcriptional regulator YdgG
1250,BSU_05660,612191,612820,-1,Putative NAD(P)H nitroreductase YdgI (EC 1.-.-.-)
1251,BSU_05680,613641,614849,1,Uncharacterized MFS-type transporter YdgK
1252,BSU_05690,614885,615622,-1,Probable membrane transporter protein YdhB
1253,BSU_05700,615871,616545,1,Uncharacterized HTH-type transcriptional regulator YdhC
1254,BSU_05710,616672,617934,1,Putative sporulation-specific glycosylase YdhD (EC 3.2.-.-)
1255,BSU_05720,618095,619282,1,Uncharacterized UDP-glucosyltransferase YdhE (EC 2.4.1.-)
1256,BSU_05730,619321,620031,-1,Uncharacterized protein YdhF
1257,BSU_05760,622293,622790,-1,Uncharacterized protein YdhH
1258,BSU_05780,623373,624350,1,Uncharacterized protein YdhJ
1259,BSU_05790,624492,625109,1,Uncharacterized protein YdhK
1260,BSU_05950,644528,646456,-1,Putative ATP-binding protein YdiF
1261,BSU_05960,646582,647094,1,Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)
1262,BSU_06000,648742,648933,-1,Uncharacterized lipoprotein YdiK
1263,BSU_06060,655223,656506,1,Type II methyltransferase M1.BsuMI (M1.BsuMI) (EC 2.1.1.37) (BsuMI modification methylase subunit YdiO) (Cytosine-specific methyltransferase M1.BsuMI)
1264,BSU_06090,659623,660564,1,Type II restriction enzyme BsuMI component YdiR (R.BsuM) (R.BsuMI) (EC 3.1.21.4) (Endonuclease BsuMI component YdiR) (Type-2 restriction enzyme BsuMI component YdiR)
1265,BSU_06220,674832,675857,-1,Uncharacterized membrane protein YdjJ
1266,BSU_06250,679390,679761,1,Uncharacterized protein YdjM (PSPA13)
1267,BSU_06270,681255,681464,-1,Uncharacterized protein YdjO
1268,BSU_06280,681547,682362,-1,AB hydrolase superfamily protein YdjP (EC 3.-.-.-)
1269,BSU_04240,475584,475874,-1,Uncharacterized membrane protein YdzA
1270,BSU_05140,561180,561416,-1,Putative permease-like protein YdzE
1271,BSU_04359,490777,491043,-1,Uncharacterized membrane protein YdzK
1272,BSU_04839,531978,532238,1,Uncharacterized protein YdzL
1273,BSU_05109,557873,558058,1,Uncharacterized membrane protein YdzN
1274,BSU_05529,599875,600105,-1,Spore germination protein-like protein YdzR
1275,BSU_06290,682375,683364,-1,Uncharacterized protein YeaA
1276,BSU_06330,688184,689146,1,Uncharacterized protein YeaC
1277,BSU_06380,696195,696998,1,Uncharacterized protein YebC
1278,BSU_06390,697157,697324,1,Uncharacterized protein YebD
1279,BSU_06400,697538,698092,1,UPF0316 protein YebE
1280,BSU_06410,698092,698289,1,Uncharacterized protein YebG
1281,BSU_06812,747554,749563,-1,Toxin YeeF (DNase YeeF)
1282,BSU_06840,752412,753131,1,Probable transcriptional regulatory protein YeeI
1283,BSU_06850,753265,753702,1,Spore coat protein YeeK
1284,BSU_06560,713664,715406,1,Putative adenine deaminase YerA (Adenase) (Adenine aminase) (EC 3.5.4.2)
1285,BSU_06580,716431,716745,1,Uncharacterized protein YerC
1286,BSU_06590,716780,718357,-1,Glutamate synthase large subunit-like protein YerD
1287,BSU_06640,724987,725997,1,Amicoumacin kinase (EC 2.7.1.230) (Kinase AmiN)
1288,BSU_06700,731954,732823,-1,Uncharacterized HTH-type transcriptional regulator YerO
1289,BSU_06940,758093,758722,1,Uncharacterized protein YesL
1290,BSU_07160,785543,785905,-1,Uncharacterized protein YetH
1291,BSU_07170,786689,787264,1,Uncharacterized protein YezB
1292,BSU_07220,789652,790155,-1,Uncharacterized HTH-type transcriptional regulator YetL
1293,BSU_07240,791462,792532,-1,Uncharacterized protein YetN
1294,BSU_07250,792682,795867,1,Bifunctional cytochrome P450/NADPH--P450 reductase 1 (CYP102A2) (Fatty acid hydroxylase CypD) (Flavocytochrome P450 102A2) [Includes: Cytochrome P450 102A2 (EC 1.14.14.1); NADPH--cytochrome P450 reductase (EC 1.6.2.4)]
1295,BSU_06540,711456,711875,-1,Uncharacterized HTH-type transcriptional regulator YezC
1296,BSU_07190,787715,787882,1,Uncharacterized protein YezD
1297,BSU_06860,753817,754401,1,Uncharacterized HTH-type transcriptional regulator YezE
1298,BSU_06559,713308,713535,-1,Uncharacterized membrane protein YezF
1299,BSU_06811,747079,747534,-1,Immunity protein YezG
1300,BSU_08470,922618,923499,1,Uncharacterized isomerase YfhB (EC 5.1.-.-)
1301,BSU_08490,924210,924401,-1,Uncharacterized protein YfhD
1302,BSU_08500,924468,924578,-1,Uncharacterized protein YfhE
1303,BSU_08510,924633,925544,-1,Epimerase family protein YfhF
1304,BSU_08540,926886,928079,1,Uncharacterized MFS-type transporter YfhI
1305,BSU_08560,928389,928658,1,Uncharacterized protein YfhJ
1306,BSU_08570,928803,929321,1,Uncharacterized protein YfhK
1307,BSU_08580,929406,929738,1,Uncharacterized protein YfhL
1308,BSU_08620,934457,935440,-1,Uncharacterized protein YfhP
1309,BSU_08640,936773,936997,-1,Uncharacterized protein YfhS
1310,BSU_08210,893904,895625,1,PTS system maltose-specific EIICB component [Includes: Maltose permease IIC component (PTS system maltose-specific EIIC component); Maltose-specific phosphotransferase enzyme IIB component (EC 2.7.1.208) (PTS system maltose-specific EIIB component)]
1311,BSU_08360,910840,911928,1,Putative membrane-bound acyltransferase YfiQ (EC 2.3.-.-)
1312,BSU_08370,911964,912581,-1,Uncharacterized HTH-type transcriptional regulator YfiR
1313,BSU_08380,912547,913800,-1,Uncharacterized MFS-type transporter YfiS
1314,BSU_08400,914457,916013,-1,Uncharacterized MFS-type transporter YfiU
1315,BSU_08410,916124,916606,-1,Uncharacterized HTH-type transcriptional regulator YfiV
1316,BSU_08440,919366,920343,-1,Probable siderophore-binding lipoprotein YfiY
1317,BSU_08450,920474,921475,1,Probable siderophore transport system permease protein YfiZ
1318,BSU_08120,885844,886173,-1,UPF0060 membrane protein YfjF
1319,BSU_08040,877599,878051,1,Uncharacterized protein YfjM
1320,BSU_08030,876426,877403,1,Probable tRNA-dihydrouridine synthase 2 (EC 1.3.1.-)
1321,BSU_08010,872425,873288,1,Putative DNA-3-methyladenine glycosylase YfjP (EC 3.2.2.21)
1322,BSU_08000,871347,872306,-1,Putative metal ion transporter YfjQ
1323,BSU_07990,870388,871248,-1,Uncharacterized oxidoreductase YfjR (EC 1.1.-.-)
1324,BSU_07970,869273,869458,1,Uncharacterized protein YfjT
1325,BSU_07940,867164,868006,-1,Uncharacterized MscS family protein YfkC
1326,BSU_07930,866331,867125,1,Uncharacterized protein YfkD
1327,BSU_07910,863862,865037,-1,Uncharacterized MFS-type transporter YfkF
1328,BSU_07890,862492,862812,1,Uncharacterized protein YfkI
1329,BSU_07880,862004,862474,1,Low molecular weight protein-tyrosine-phosphatase YfkJ (LMPTP) (EC 3.1.3.48)
1330,BSU_07860,860303,861493,-1,Uncharacterized MFS-type transporter YfkL
1331,BSU_07850,859745,860263,1,General stress protein 18 (GSP18) (EC 3.2.-.-)
1332,BSU_07840,855114,859502,-1,"Trifunctional nucleotide phosphoesterase protein YfkN [Includes: 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase (EC 3.1.3.6) (EC 3.1.4.16); 5'-nucleotidase (EC 3.1.3.5)]"
1333,BSU_07780,847498,848652,-1,Putative spore germination protein YfkR
1334,BSU_07770,847282,847482,-1,Uncharacterized protein YfkS
1335,BSU_07760,846182,847258,-1,Putative spore germination protein YfkT
1336,BSU_07750,844770,846185,1,Uncharacterized transporter YflA
1337,BSU_07735,844253,844645,1,Uncharacterized protein YflB
1338,BSU_07720,844097,844234,1,Uncharacterized protein YflD
1339,BSU_07680,839339,839653,-1,Uncharacterized protein YflH
1340,BSU_07670,839077,839232,-1,Uncharacterized protein YflI
1341,BSU_07660,838783,838920,-1,Uncharacterized protein YflJ
1342,BSU_07640,837735,838010,-1,Acylphosphatase (EC 3.6.1.7) (Acylphosphate phosphohydrolase)
1343,BSU_07620,835740,836534,1,Probable metallo-hydrolase YflN (EC 3.-.-.-)
1344,BSU_07570,829382,830818,1,Putative malate transporter YflS
1345,BSU_07550,827455,827802,1,General stress protein 17M (GSP17M)
1346,BSU_07460,819311,820531,-1,Uncharacterized MFS-type transporter YfmI
1347,BSU_07450,817810,818829,-1,Putative NADP-dependent oxidoreductase YfmJ (EC 1.-.-.-)
1348,BSU_07430,816113,817243,1,Probable ATP-dependent RNA helicase YfmL (EC 3.6.4.13)
1349,BSU_07420,814384,815940,-1,Uncharacterized ABC transporter ATP-binding protein YfmM (EC 7.-.-.-)
1350,BSU_07390,812140,812562,1,HTH-type transcriptional regulator YfmP
1351,BSU_07380,811569,812015,1,Uncharacterized protein YfmQ
1352,BSU_07370,809557,811446,1,Uncharacterized ABC transporter ATP-binding protein YfmR (EC 7.-.-.-)
1353,BSU_07350,807091,808548,1,Benzaldehyde dehydrogenase YfmT (EC 1.2.1.28) (Vanillin dehydrogenase) (EC 1.2.1.67)
1354,BSU_07330,804657,805364,-1,Putative HAD-hydrolase YfnB (EC 3.-.-.-)
1355,BSU_07320,803317,804546,-1,Uncharacterized MFS-type transporter YfnC
1356,BSU_07310,802351,803286,1,Uncharacterized protein YfnD
1357,BSU_07290,800232,801143,1,Uncharacterized protein YfnF
1358,BSU_07270,798469,799233,1,Probable glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33) (CDP-glucose pyrophosphorylase)
1359,BSU_07260,796314,798233,1,Lipoteichoic acid synthase 1 [Cleaved into: Glycerol phosphate lipoteichoic acid synthase 1 (LTA synthase 1) (EC 2.7.8.-) (Polyglycerol phosphate synthase 1); Processed glycerol phosphate lipoteichoic acid synthase 1]
1360,BSU_08029,875428,875694,1,Uncharacterized membrane protein YfzA
1361,BSU_08670,938243,938587,1,Uncharacterized protein YgaB
1362,BSU_08680,938731,939261,1,UPF0374 protein YgaC
1363,BSU_08700,941168,942229,-1,UPF0421 protein YgaE
1364,BSU_08720,943891,944364,1,Peroxiredoxin Bcp (EC 1.11.1.24) (Bacterioferritin comigratory protein) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxiredoxin Bcp)
1365,BSU_08780,954893,955585,1,Uncharacterized peptidase YgaJ (EC 3.4.21.-)
1366,BSU_08800,957705,959060,-1,Uncharacterized FAD-linked oxidoreductase YgaK (EC 1.-.-.-)
1367,BSU_08750,945520,946404,1,Uncharacterized protein YgxA
1368,BSU_09390,1013958,1015616,-1,Uncharacterized protein YgxB (ORF1)
1369,BSU_08770,954291,954494,1,Uncharacterized protein YgzA
1370,BSU_08740,944959,945312,-1,UPF0295 protein YgzB
1371,BSU_08779,954579,954851,-1,Spore coat protein F-like protein YgzC
1372,BSU_08899,966671,966871,-1,Uncharacterized HTH-type transcriptional regulator YgzD
1373,BSU_10000,1073895,1074251,-1,Uncharacterized membrane protein YhaH
1374,BSU_09980,1072768,1073109,1,Uncharacterized protein YhaI
1375,BSU_09965,1072042,1072560,-1,Uncharacterized membrane protein YhaJ
1376,BSU_09940,1070111,1070323,1,Sporulation protein YhaL
1377,BSU_09930,1069042,1069986,1,3'-5' exoribonuclease YhaM (EC 3.1.-.-)
1378,BSU_09910,1064846,1066072,1,Uncharacterized metallophosphoesterase YhaO
1379,BSU_09890,1062591,1063487,1,Uncharacterized ABC transporter ATP-binding protein YhaQ
1380,BSU_09880,1061491,1062258,1,Putative enoyl-CoA hydratase/isomerase YhaR
1381,BSU_09830,1056702,1057568,1,Stress response protein YhaX
1382,BSU_09810,1055143,1056216,-1,Uncharacterized protein YhaZ
1383,BSU_08920,969162,970097,1,Uncharacterized protein YhbB
1384,BSU_08940,970667,971383,1,Uncharacterized protein YhbD
1385,BSU_08980,975231,976409,1,Stress response UPF0229 protein YhbH
1386,BSU_08990,976569,977033,1,Uncharacterized HTH-type transcriptional regulator YhbI
1387,BSU_09010,977775,979373,1,Uncharacterized MFS-type transporter YhcA
1388,BSU_09030,979939,980313,1,Uncharacterized protein YhcC
1389,BSU_09050,980473,981234,1,Uncharacterized protein YhcE
1390,BSU_09110,984901,985731,1,Uncharacterized lipoprotein YhcJ
1391,BSU_09140,988417,988872,-1,Uncharacterized protein YhcM
1392,BSU_09150,989022,989591,1,Probable spore germination lipoprotein YhcN
1393,BSU_09165,989712,990680,1,Uncharacterized protein YhcO
1394,BSU_09180,990612,991265,-1,Spore coat protein F-like protein YhcQ
1395,BSU_09190,991348,995001,1,Endonuclease YhcR (EC 3.1.31.-)
1396,BSU_09210,995624,996532,-1,Uncharacterized RNA pseudouridine synthase YhcT (EC 5.4.99.-) (RNA pseudouridylate synthase) (RNA-uridine isomerase)
1397,BSU_09220,996643,997038,1,Uncharacterized protein YhcU
1398,BSU_09230,997175,997597,1,CBS domain-containing protein YhcV
1399,BSU_09240,997724,998386,1,Putative phosphatase YhcW (EC 3.1.3.-)
1400,BSU_09320,1008668,1009807,1,Sensor histidine kinase YhcY (EC 2.7.13.3)
1401,BSU_09350,1010984,1011226,-1,Uncharacterized protein YhdB
1402,BSU_09360,1011427,1011750,1,Uncharacterized protein YhdC
1403,BSU_09470,1024865,1026220,1,Uncharacterized sodium-dependent transporter YhdH
1404,BSU_09480,1026255,1027664,-1,Uncharacterized HTH-type transcriptional regulator YhdI
1405,BSU_09490,1027774,1028202,1,Uncharacterized N-acetyltransferase YhdJ
1406,BSU_09500,1028233,1028523,-1,Probable anti-sigma-M factor YhdK
1407,BSU_09510,1028511,1029587,-1,Probable anti-sigma-M factor YhdL
1408,BSU_09530,1030265,1031260,1,Aldo-keto reductase YhdN (EC 1.1.1.-) (AKR11B) (General stress protein 69) (GSP69)
1409,BSU_09560,1033458,1033889,-1,HTH-type transcriptional regulator CueR
1410,BSU_09570,1034046,1035227,1,Putative aspartate aminotransferase YhdR (AspAT) (EC 2.6.1.1) (Transaminase A)
1411,BSU_09590,1035554,1036939,1,UPF0053 protein YhdT
1412,BSU_09630,1038653,1038760,1,Uncharacterized protein YhdX
1413,BSU_09640,1038909,1040024,1,Uncharacterized MscS family protein YhdY
1414,BSU_09790,1053520,1054653,1,UPF0754 membrane protein YheB
1415,BSU_09780,1052162,1053253,-1,Endospore coat-associated protein YheC
1416,BSU_09770,1050811,1052172,-1,Endospore coat-associated protein YheD
1417,BSU_09760,1050443,1050661,-1,Uncharacterized protein YheE
1418,BSU_09740,1049801,1049926,-1,Uncharacterized protein YheF
1419,BSU_09730,1049142,1049762,-1,Uncharacterized protein YheG
1420,BSU_09660,1040861,1041709,-1,Putative polysaccharide deacetylase YheN (EC 3.-.-.-)
1421,BSU_10180,1093874,1094650,1,Uncharacterized membrane protein YhfC
1422,BSU_10200,1095063,1096103,1,Putative aminopeptidase YhfE (EC 3.4.11.-)
1423,BSU_10230,1098120,1098260,-1,Uncharacterized protein YhfH
1424,BSU_10240,1098412,1099146,1,Probable metallo-hydrolase YhfI (EC 3.-.-.-)
1425,BSU_10280,1102560,1102955,-1,Uncharacterized protein YhfM
1426,BSU_10290,1103104,1104384,1,Uncharacterized metalloprotease YhfN (EC 3.4.24.-) (PSP23)
1427,BSU_10310,1106003,1106452,1,Uncharacterized N-acetyltransferase YhfO (EC 2.3.1.-)
1428,BSU_10340,1108736,1109317,-1,Uncharacterized phosphatase PhoE (EC 3.1.3.-)
1429,BSU_10350,1109388,1110482,-1,Putative acetyl-CoA C-acetyltransferase YhfS (EC 2.3.1.-)
1430,BSU_10360,1110479,1111918,-1,Uncharacterized acyl--CoA ligase YhfT (EC 6.2.1.-)
1431,BSU_10390,1114057,1115586,-1,Putative Rieske 2Fe-2S iron-sulfur protein YhfW (EC 1.-.-.-)
1432,BSU_10150,1089755,1090330,1,Uncharacterized HTH-type transcriptional regulator YhgD
1433,BSU_10160,1090401,1092728,1,Uncharacterized protein YhgE (ORFB)
1434,BSU_10440,1118850,1119119,1,Uncharacterized protein YhjA
1435,BSU_10450,1119162,1120631,-1,Uncharacterized symporter YhjB
1436,BSU_10470,1121036,1121398,-1,Uncharacterized protein YhjD
1437,BSU_10480,1121550,1122173,1,Uncharacterized membrane protein YhjE
1438,BSU_10500,1122862,1124361,1,Uncharacterized aromatic compound monooxygenase YhjG (EC 1.14.13.-)
1439,BSU_10510,1124438,1124965,1,Uncharacterized HTH-type transcriptional regulator YhjH
1440,BSU_10570,1130918,1132072,-1,Uncharacterized protein YhjN
1441,BSU_10590,1133498,1135225,1,Uncharacterized protein YhjP
1442,BSU_10600,1135255,1135581,-1,Uncharacterized cysteine-rich protein YhjQ
1443,BSU_09260,1000364,1001716,1,Uncharacterized aminotransferase YhxA (EC 2.6.-.-)
1444,BSU_10400,1115698,1116555,1,Uncharacterized oxidoreductase YhxC (EC 1.-.-.-) (ORFX)
1445,BSU_10430,1117734,1118633,-1,Uncharacterized oxidoreductase YhxD (EC 1.-.-.-) (ORFY)
1446,BSU_08900,967229,967852,-1,Uncharacterized protein YhzB
1447,BSU_10410,1116583,1116816,-1,Uncharacterized protein YhzC
1448,BSU_09889,1062279,1062464,-1,Uncharacterized protein YhzD
1449,BSU_10009,1074381,1074572,1,Uncharacterized membrane protein YhzF
1450,BSU_33029,3387781,3387945,-1,Anti-adapter protein SpxO
1451,BSU_10730,1150850,1151020,-1,Aspartyl-phosphate phosphatase YisI (EC 3.1.3.-) (Stage 0 sporulation regulatory protein YisI)
1452,BSU_10740,1151166,1152089,-1,Inner spore coat protein H-like protein
1453,BSU_10750,1152244,1153149,1,Uncharacterized protein YisK
1454,BSU_10780,1156504,1157091,-1,Uncharacterized protein YisN
1455,BSU_10810,1159922,1160746,1,Farnesyl diphosphate phosphatase YisP (EC 3.1.7.6)
1456,BSU_10830,1162267,1163130,1,Uncharacterized HTH-type transcriptional regulator YisR
1457,BSU_10880,1166737,1168191,1,Uncharacterized HTH-type transcriptional regulator YisV
1458,BSU_10890,1168199,1168837,-1,Uncharacterized protein YisX
1459,BSU_10900,1169043,1169849,1,AB hydrolase superfamily protein YisY (EC 3.-.-.-)
1460,BSU_10910,1169877,1170476,-1,Probable adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)
1461,BSU_10940,1172650,1173336,1,Probable 2-phosphosulfolactate phosphatase (EC 3.1.3.71)
1462,BSU_10960,1174136,1174765,-1,UPF0750 membrane protein YitE
1463,BSU_10970,1174861,1175976,-1,Putative isomerase YitF (EC 5.-.-.-)
1464,BSU_10990,1177365,1178213,-1,Uncharacterized N-acetyltransferase YitH (EC 2.3.1.-)
1465,BSU_11010,1178757,1180595,-1,"Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase [Includes: Homocysteine S-methyltransferase (EC 2.1.1.10) (S-methylmethionine:homocysteine methyltransferase); 5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)]"
1466,BSU_11020,1180909,1181400,-1,UPF0234 protein yitk
1467,BSU_11030,1181499,1182395,1,Uncharacterized protein YitL
1468,BSU_11040,1182448,1183032,-1,Uncharacterized protein YitM
1469,BSU_11055,1183029,1183958,-1,Uncharacterized protein YitO
1470,BSU_11110,1187700,1188551,-1,DegV domain-containing protein YitS
1471,BSU_11120,1188689,1189531,1,UPF0750 membrane protein YitT
1472,BSU_11140,1190490,1191302,-1,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU (EC 3.1.3.104)
1473,BSU_11150,1191423,1192190,1,Putative esterase YitV (EC 3.1.-.-)
1474,BSU_11160,1192254,1192562,1,Fe-S protein maturation auxiliary factor YitW (Iron-sulfur cluster assembly factor YitW)
1475,BSU_11079,1184657,1185004,1,Putative DNA-binding protein YizB
1476,BSU_11139,1190036,1190233,-1,Uncharacterized protein YizC
1477,BSU_11549,1233133,1233300,-1,Uncharacterized membrane protein YizD
1478,BSU_11280,1205165,1205899,1,Uncharacterized protein YjaU
1479,BSU_11350,1210500,1211285,1,Uncharacterized protein YjaZ
1480,BSU_11410,1217326,1218078,1,UPF0736 protein YjbA
1481,BSU_11480,1225557,1226774,1,Uncharacterized MFS-type transporter YjbB
1482,BSU_11490,1226938,1227516,1,Putative acetyltransferase YjbC (EC 2.3.1.-)
1483,BSU_11510,1228135,1228791,-1,Uncharacterized membrane protein YjbE
1484,BSU_11550,1233614,1234513,-1,ClpXP adapter protein SpxH
1485,BSU_11580,1235912,1236484,-1,Putative triphosphatase YjbK (EC 3.6.1.-)
1486,BSU_11590,1236609,1236977,1,UPF0738 protein YjbL
1487,BSU_11790,1252177,1252533,1,Sporulation protein YjcA
1488,BSU_11800,1252858,1253073,1,Sporulation-specific protein
1489,BSU_11820,1253713,1255992,-1,Putative ATP-dependent DNA helicase YjcD (EC 3.6.4.12)
1490,BSU_11840,1256436,1256858,-1,Uncharacterized N-acetyltransferase YjcF (EC 2.3.1.-)
