TU,Strand,Start,End,Len ,MU Assembly,TSS ,Current Annotation Assembly,Promoter,Start,5'UTR Len
TU-2326,FWD,4285787,4292162,6375,MU-1481,4285433,nrfA;nrfB;nrfC;nrfD;nrfE;nrfF;nrfG,nrfA,4285787,354
TU-2327,FWD,4285787,4292162,6375,MU-1481,4285560,nrfA;nrfB;nrfC;nrfD;nrfE;nrfF;nrfG,nrfA,4285787,227
TU-2328,FWD,4292418,4294443,2025,MU-1482,4292398,gltP,gltP,4292504,106
TU-2329,FWD,4292418,4294443,2025,MU-1482,4292518,gltP,gltP,4292504,-14
TU-2330,FWD,4304943,4305168,225,MU-1483,4304901,NT,,,
TU-2331,FWD,4311369,4311819,450,MU-1484,4311281,rpiB,rpiB,4311373,92
TU-2332,FWD,4311369,4311819,450,MU-1484,4311290,rpiB,rpiB,4311373,83
TU-2333,FWD,4311369,4311819,450,MU-1484,4311337,rpiB,rpiB,4311373,36
TU-2334,FWD,4311894,4312394,500,MU-1485,4311869,yjdP,yjdP,4311891,22
TU-2335,FWD,4325269,4327544,2275,MU-1486;MU-1487,4325082,yjdA;yjcZ,yjdA,4325158,76
TU-2336,FWD,4325269,4327544,2275,MU-1486;MU-1487,4325135,yjdA;yjcZ,yjdA,4325158,23
TU-2337,FWD,4327194,4327544,350,MU-1487,4327165,yjcZ,yjcZ,4327383,218
TU-2338,FWD,4328369,4330319,1950,MU-1488,4328343,proP,proP,4328525,182
TU-2339,FWD,4328369,4330319,1950,MU-1488,4328375,proP,proP,4328525,150
TU-2340,FWD,4328369,4330319,1950,MU-1488,4328415,proP,proP,4328525,110
TU-2341,FWD,4328369,4330319,1950,MU-1488,4328430,proP,proP,4328525,95
TU-2342,FWD,4339944,4342944,3000,MU-1489,4339847,melA;melB,melA,4339934,87
TU-2343,FWD,4339944,4342944,3000,MU-1489,4339910,melA;melB,melA,4339934,24
TU-2344,FWD,4349848,4350473,625,MU-1490,4349836,yjdI;yjdJ,yjdI,4349866,30
TU-2345,FWD,4350607,4351104,497,MU-1491,,yjdK;yjdO,yjdK,4350607,
TU-2346,FWD,4359499,4359674,175,MU-1492,4359542,NT,,,
TU-2347,FWD,4366174,4366349,175,MU-1493,4366136,NT,,,
TU-2348,FWD,4366649,4367524,875,MU-1494,4366642,fxsA,fxsA,4366687,45
TU-2349,FWD,4368599,4370724,2125,MU-1495;MU-1496,4368639,groS;groL,groS,4368711,72
TU-2350,FWD,4368599,4370724,2125,MU-1495;MU-1496,4368675,groS;groL,groS,4368711,36
TU-2351,FWD,4368999,4370724,1725,MU-1496,4368639,groL,groL,4369048,409
TU-2352,FWD,4368999,4370724,1725,MU-1496,4368675,groL,groL,4369048,373
TU-2353,FWD,4368999,4370724,1725,MU-1496,4368682,groL,groL,4369048,366
TU-2354,FWD,4368999,4370724,1725,MU-1496,4368715,groL,groL,4369048,333
TU-2355,FWD,4368999,4370724,1725,MU-1496,4368920,groL,groL,4369048,128
TU-2356,FWD,4368999,4370724,1725,MU-1496,4368932,groL,groL,4369048,116
TU-2357,FWD,4368999,4370724,1725,MU-1496,4368981,groL,groL,4369048,67
TU-2358,FWD,4368999,4370724,1725,MU-1496,4368990,groL,groL,4369048,58
TU-2359,FWD,4370774,4371574,800,MU-1497,4370784,yjeI,yjeI,4370832,48
TU-2360,FWD,4373624,4374299,675,MU-1498,4373678,efp,efp,4373722,44
TU-2361,FWD,4374349,4374474,125,MU-1499,,ecnA,ecnA,4374340,
TU-2362,FWD,4374549,4374774,225,MU-1500,4374533,ecnB,ecnB,4374576,43
TU-2363,FWD,4374799,4375249,450,MU-1501,4374822,sugE,sugE,4374898,76
TU-2364,FWD,4380549,4381599,1050,MU-1502,4380464,poxA,poxA,4380666,202
TU-2365,FWD,4380549,4381599,1050,MU-1502,4380642,poxA,poxA,4380666,24
TU-2366,FWD,4381862,4384041,2179,MU-1503,,yjeM;yjeN;yjeO,yjeM,4381862,
TU-2367,FWD,4389625,4390276,651,MU-1504,4389584,orn,orn,4389627,43
TU-2368,FWD,4389625,4390276,651,MU-1504,4389592,orn,orn,4389627,35
TU-2369,FWD,4389625,4390276,651,MU-1504,4389598,orn,orn,4389627,29
TU-2370,FWD,4390302,4390727,425,MU-1505,4390242,glyV;glyX;glyY,glyV,4390383,141
TU-2371,FWD,4391727,4402308,10581,MU-1506;MU-1507;MU-1508;MU-1509;MU-1510,4391699,yjeF;yjeE;amiB;mutL;miaA;hfq;hflX;hflK;hflC,yjeF,4392089,390
TU-2372,FWD,4391727,4402308,10581,MU-1506;MU-1507;MU-1508;MU-1509;MU-1510,4391960,yjeF;yjeE;amiB;mutL;miaA;hfq;hflX;hflK;hflC ,yjeF,4392089,129
TU-2373,FWD,4391727,4402308,10581,MU-1506;MU-1507;MU-1508;MU-1509;MU-1510,4392051,yjeF;yjeE;amiB;mutL;miaA;hfq;hflX;hflK;hflC ,yjeF,4392089,38
TU-2374,FWD,4393302,4402308,9006,MU-1507;MU-1508;MU-1509;MU-1510,4393183,yjeE;amiB;mutL;miaA;hfq;hflX;hflK;hflC,yjeE,4393608,425
TU-2375,FWD,4395127,4402308,7181,MU-1508;MU-1509;MU-1510,4395239,mutL;miaA;hfq;hflX;hflK;hflC,mutL,4395435,196
TU-2376,FWD,4397402,4402308,4906,MU-1509;MU-1510,4396973,miaA;hfq;hflX;hflK;hflC,miaA,4397275,302
TU-2377,FWD,4397402,4402308,4906,MU-1509;MU-1510,4397075,miaA;hfq;hflX;hflK;hflC,miaA,4397275,200
TU-2378,FWD,4397402,4402308,4906,MU-1509;MU-1510,4397246,miaA;hfq;hflX;hflK;hflC,miaA,4397275,29
TU-2379,FWD,4397402,4402308,4906,MU-1509;MU-1510,4397315,miaA;hfq;hflX;hflK;hflC,miaA,4397275,-40
TU-2380,FWD,4397402,4402308,4906,MU-1509;MU-1510,4397421,miaA;hfq;hflX;hflK;hflC,miaA,4397275,-146
TU-2381,FWD,4398258,4402308,4050,MU-1510,4398256,hfq;hflX;hflK;hflC,hfq,4398311,55
TU-2382,FWD,4398258,4402308,4050,MU-1510,4398275,hfq;hflX;hflK;hflC,hfq,4398311,36
TU-2383,FWD,4402533,4402608,75,MU-1511,4402337,yjeT,yjeT,4402409,72
TU-2384,FWD,4402533,4402608,75,MU-1511,4402348,yjeT,yjeT,4402409,61
TU-2385,FWD,4402708,4404008,1300,MU-1512,4402683,purA,purA,4402710,27
TU-2386,FWD,4402708,4404008,1300,MU-1512,4402688,purA,purA,4402710,22
TU-2387,FWD,4404058,4404133,75,MU-1513,4403905,NT,,,
TU-2388,FWD,4404058,4404133,75,MU-1513,4403916,NT,,,
TU-2389,FWD,4404183,4407933,3750,MU-1514;MU-1515,4404175,nsrR;rnr;rlmB,nsrR,4404213,38
TU-2390,FWD,4407258,4407933,675,MU-1515,4407240,rlmB,rlmB,4407298,58
TU-2391,FWD,4407258,4407933,675,MU-1515,4407246,rlmB,rlmB,4407298,52
TU-2392,FWD,4408156,4409274,1118,MU-1516,4407962,yjfI;yjfJ,yjfI,4408156,194
TU-2393,FWD,4409325,4412214,2889,MU-1517,4409333,yjfK;yjfL;yjfM;yjfC,yjfK,4409325,-8
TU-2394,FWD,4412295,4413970,1675,MU-1518,4412272,aidB,aidB,4412298,26
TU-2395,FWD,4414995,4415645,650,MU-1519,4414959,yjfP,yjfP,4414975,16
TU-2396,FWD,4418003,4422409,4406,MU-1520,,ulaA;ulaB;ulaC;ulaD;ulaE;ulaF,ulaA,4418003,
TU-2397,FWD,4422920,4424570,1650,MU-1521,4423048,rpsF;priB;rpsR;rplI,rpsF,4423141,93
TU-2398,FWD,4422920,4424570,1650,MU-1521,4423050,rpsF;priB;rpsR;rplI,rpsF,4423141,91
TU-2399,FWD,4425145,4425170,25,MU-1522,4424995,NT,,,
TU-2400,FWD,4425717,4426118,401,MU-1523,,ytfA,ytfA,4425717,
TU-2401,FWD,4426870,4427570,700,MU-1524,4426887,fklB,fklB,4426958,71
TU-2402,FWD,4426870,4427570,700,MU-1524,4426894,fklB,fklB,4426958,64
TU-2403,FWD,4426870,4427570,700,MU-1524,4426931,fklB,fklB,4426958,27
TU-2404,FWD,4427795,4428945,1150,MU-1525,4427835,cycA,cycA,4427887,52
TU-2405,FWD,4428970,4429870,900,MU-1526,4428853,NT,,,
TU-2406,FWD,4428970,4429870,900,MU-1526,4429034,NT,,,
TU-2407,FWD,4428970,4429870,900,MU-1526,4429105,NT,,,
TU-2408,FWD,4432145,4432845,700,MU-1527,4432106,ytfH,ytfH,4432136,30
TU-2409,FWD,4434620,4435570,950,MU-1528,4434587,cysQ,cysQ,4434778,191
TU-2410,FWD,4434620,4435570,950,MU-1528,4434590,cysQ,cysQ,4434778,188
TU-2411,FWD,4434620,4435570,950,MU-1528,4434600,cysQ,cysQ,4434778,178
TU-2412,FWD,4435730,4436668,938,MU-1529,,ytfI,ytfI,4435730,
TU-2413,FWD,4437170,4437470,300,MU-1530,4437157,NT,,,
TU-2414,FWD,4437496,4438096,600,MU-1531,4437534,ytfK,ytfK,4437610,76
TU-2415,FWD,4437496,4438096,600,MU-1531,4437536,ytfK,ytfK,4437610,74
TU-2416,FWD,4437496,4438096,600,MU-1531,4437667,ytfK,ytfK,4437610,-57
TU-2417,FWD,4440222,4446247,6025,MU-1532,4440245,ytfM;ytfN;ytfP,ytfM,4440405,160
TU-2418,FWD,4440222,4446247,6025,MU-1532,4440274,ytfM;ytfN;ytfP,ytfM,4440405,131
TU-2419,FWD,4440222,4446247,6025,MU-1532,4440298,ytfM;ytfN;ytfP,ytfM,4440405,107
TU-2420,FWD,4440222,4446247,6025,MU-1532,4440313,ytfM;ytfN;ytfP,ytfM,4440405,92
TU-2421,FWD,4446472,4447197,725,MU-1533,4446453,chpS;chpB,chpS,4446470,17
TU-2422,FWD,4447947,4452772,4825,MU-1534,4447938,ytfQ;ytfR;ytfT;yjfF,ytfQ,4447985,47
TU-2423,FWD,4447947,4452772,4825,MU-1534,4447946,ytfQ;ytfR;ytfT;yjfF,ytfQ,4447985,39
TU-2424,FWD,4453797,4455297,1500,MU-1535,4453785,mpl,mpl,4453808,23
TU-2425,FWD,4455997,4457847,1850,MU-1536;MU-1537,4455967,pmbA;cybC,pmbA,4455982,15
TU-2426,FWD,4457397,4457847,450,MU-1537,4457596,cybC,cybC,4457513,-83
TU-2427,FWD,4465406,4468660,3254,MU-1538;MU-1539,4465385,mgtA;NT,mgtA,4465648,263
TU-2428,FWD,4465406,4468660,3254,MU-1538;MU-1539,4465514,mgtA;NT,mgtA,4465648,134
TU-2429,FWD,4465406,4468660,3254,MU-1538;MU-1539,4465552,mgtA;NT,mgtA,4465648,96
TU-2430,FWD,4467510,4468660,1150,MU-1539,4467531,NT,,,
TU-2431,FWD,4472160,4472785,625,MU-1540,4472119,yjgJ,yjgJ,4472147,28
TU-2432,FWD,4472160,4472785,625,MU-1540,4472123,yjgJ,yjgJ,4472147,24
TU-2433,FWD,4472885,4473360,475,MU-1541,4472852,yjgK,yjgK,4472885,33
TU-2434,FWD,4473460,4475274,1814,MU-1542,4473418,yjgL,yjgL,4473460,42
TU-2435,FWD,4475235,4475410,175,MU-1543,4475183,NT,,,
TU-2436,FWD,4476435,4477010,575,MU-1544,4476468,rraB,rraB,4476496,28
TU-2437,FWD,4477753,4478949,1196,MU-1545,,yjgN,yjgN,4477753,
TU-2438,FWD,4484013,4486338,2325,MU-1546,4484153,yjgP;yjgQ,yjgP,4484241,88
TU-2439,FWD,4492763,4493163,400,MU-1547,4492620,idnK,idnK,4492646,26
TU-2440,FWD,4494438,4494513,75,MU-1548,4494428,leuX,leuX,4494428,0
TU-2441,FWD,4494563,4495888,1325,MU-1549,4494472,intB,intB,4494698,226
TU-2442,FWD,4496038,4498088,2050,MU-1550,4496128,insC;insD,insC,4496295,167
TU-2443,FWD,4499283,4499612,329,MU-1551,,yjgZ,yjgZ,4499283,
TU-2444,FWD,4502438,4504163,1725,MU-1552,4501862,yjhB;yjhC;ythA,yjhB,4502081,219
TU-2445,FWD,4502438,4504163,1725,MU-1552,4501907,yjhB;yjhC;ythA,yjhB,4502081,174
TU-2446,FWD,4504988,4505388,400,MU-1553,,yjhE;insO,yjhE,4504884,
TU-2447,FWD,4505538,4506163,625,MU-1554,4505417,NT,,,
TU-2448,FWD,4507063,4507888,825,MU-1555,4506976,insO;yjhV,insO,4507032,56
TU-2449,FWD,4516395,4517295,900,MU-1556,4516534,insA;insB,insA,4516550,16
TU-2450,FWD,4518845,4519845,1000,MU-1557,4518966,NT,,,
TU-2451,FWD,4524020,4524345,325,MU-1558,4524136,NT,,,
TU-2452,FWD,4526020,4526445,425,MU-1559,4525999,ryjB,ryjB,4526000,1
TU-2453,FWD,4532145,4533145,1000,MU-1560,4532242,NT,,,
TU-2454,FWD,4532814,4534054,1240,MU-1561,,yjhR,yjhR,4532814,
TU-2455,FWD,4534470,4534670,200,MU-1562,4534426,NT,,,
TU-2456,FWD,4538745,4539520,775,MU-1563,4538709,fimB,fimB,4538980,271
TU-2457,FWD,4539995,4540545,550,MU-1564,4540073,fimE,fimE,4540060,-13
TU-2458,FWD,4541046,4547721,6675,MU-1565;MU-1566;MU-1567;MU-1568,4541107,fimA;fimI;fimC;fimD;fimF;fimG;fimH,fimA,4541138,31
TU-2459,FWD,4542546,4547721,5175,MU-1566;MU-1567;MU-1568,4542527,fimC;fimD;fimF;fimG;fimH,fimC,4542327,-200
TU-2460,FWD,4544046,4547721,3675,MU-1567;MU-1568,4544032,fimD;fimF;fimG;fimH,fimD,4543119,-913
TU-2461,FWD,4544046,4547721,3675,MU-1567;MU-1568,4544203,fimD;fimF;fimG;fimH,fimD,4543119,-1084
TU-2462,FWD,4546971,4547721,750,MU-1568,4546952,fimH,fimH,4546831,-121
TU-2463,FWD,4548821,4548946,125,MU-1569,4548770,NT,,,
TU-2464,FWD,4549471,4552371,2900,MU-1570,4549544,uxuA;uxuB,uxuA,4549659,115
TU-2465,FWD,4552521,4553346,825,MU-1571,4552503,uxuR,uxuR,4552599,96
TU-2466,FWD,4552521,4553346,825,MU-1571,4552566,uxuR,uxuR,4552599,33
TU-2467,FWD,4554621,4555371,750,MU-1572,4554785,yjiD,yjiD,4555016,231
TU-2468,FWD,4558872,4559522,650,MU-1573,,kptA,kptA,4558953,
TU-2469,FWD,4561397,4561723,326,MU-1574,4561417,NT,,,
TU-2470,FWD,4567021,4567941,920,MU-1575,,yjiP,yjiP,4567021,
TU-2471,FWD,4567681,4568231,550,MU-1576,4567522,NT,,,
TU-2472,FWD,4567681,4568231,550,MU-1576,4567539,NT,,,
TU-2473,FWD,4567681,4568231,550,MU-1576,4567626,NT,,,
TU-2474,FWD,4567681,4568231,550,MU-1576,4567630,NT,,,
TU-2475,FWD,4569756,4569856,100,MU-1577,,yjiS,yjiS,4569774,
TU-2476,FWD,4570219,4574994,4775,MU-1578,4570182,yjiT;yjiV,yjiT,4570437,255
TU-2477,FWD,4570219,4574994,4775,MU-1578,4570222,yjiT;yjiV,yjiT,4570437,215
TU-2478,FWD,4570219,4574994,4775,MU-1578,4570371,yjiT;yjiV,yjiT,4570437,66
TU-2479,FWD,4570219,4574994,4775,MU-1578,4570385,yjiT;yjiV,yjiT,4570437,52
TU-2480,FWD,4570219,4574994,4775,MU-1578,4570406,yjiT;yjiV,yjiT,4570437,31
TU-2481,FWD,4576569,4576694,125,MU-1579,4576539,NT,,,
TU-2482,FWD,4577895,4578045,150,MU-1580,4577858,symR,symR,4577858,0
TU-2483,FWD,4584974,4585949,975,MU-1581,4584938,mrr,mrr,4584972,34
TU-2484,FWD,4584974,4585949,975,MU-1581,4584955,mrr,mrr,4584972,17
TU-2485,FWD,4589749,4591149,1400,MU-1582,4589656,tsr,tsr,4589680,24
TU-2486,FWD,4594049,4594924,875,MU-1583,4594170,yjjN,yjjN,4594022,-148
TU-2487,FWD,4601500,4602860,1360,MU-1584,,yjjQ;bglJ,yjjQ,4601500,
TU-2488,FWD,4603749,4604849,1100,MU-1585,4603800,yjjZ,yjjZ,4603827,27
TU-2489,FWD,4605824,4609024,3200,MU-1586,4605804,holD;rimI;yjjG;prfC,holD,4605826,22
TU-2490,FWD,4609174,4610374,1200,MU-1587,4609175,osmY;ytjA,osmY,4609419,244
TU-2491,FWD,4609174,4610374,1200,MU-1587,4609257,osmY;ytjA,osmY,4609419,162
TU-2492,FWD,4609174,4610374,1200,MU-1587,4609269,osmY;ytjA,osmY,4609419,150
TU-2493,FWD,4609174,4610374,1200,MU-1587,4609356,osmY;ytjA,osmY,4609419,63
TU-2494,FWD,4609174,4610374,1200,MU-1587,4609391,osmY;ytjA,osmY,4609419,28
TU-2495,FWD,4610424,4612649,2225,MU-1588,4610406,yjjU;yjjV,yjjU,4610434,28
TU-2496,FWD,4614224,4615274,1050,MU-1589,4614203,NT,,,
TU-2497,FWD,4615324,4619599,4275,MU-1590;MU-1591,4615133,deoC;deoA;deoB;deoD,deoC,4615346,213
TU-2498,FWD,4615324,4619599,4275,MU-1590;MU-1591,4615243,deoC;deoA;deoB;deoD,deoC,4615346,103
TU-2499,FWD,4615324,4619599,4275,MU-1590;MU-1591,4615251,deoC;deoA;deoB;deoD,deoC,4615346,95
TU-2500,FWD,4615324,4619599,4275,MU-1590;MU-1591,4615300,deoC;deoA;deoB;deoD,deoC,4615346,46
TU-2501,FWD,4615324,4619599,4275,MU-1590;MU-1591,4615316,deoC;deoA;deoB;deoD,deoC,4615346,30
TU-2502,FWD,4617474,4619599,2125,MU-1591,4617590,deoB;deoD,deoB,4617626,36
TU-2503,FWD,4617474,4619599,2125,MU-1591,4617600,deoB;deoD,deoB,4617626,26
TU-2504,FWD,4619799,4620949,1150,MU-1592,4619764,yjjJ,yjjJ,4619792,28
TU-2505,FWD,4622799,4626849,4050,MU-1593;MU-1594,4622879,serB;radA;nadR,serB,4622918,39
TU-2506,FWD,4625249,4626849,1600,MU-1594,4625326,nadR,nadR,4625338,12
TU-2507,FWD,4628724,4630699,1975,MU-1595,4628705,slt,slt,4628756,51
TU-2508,FWD,4628724,4630699,1975,MU-1595,4628733,slt,slt,4628756,23
TU-2509,FWD,4630749,4631274,525,MU-1596,4630721,trpR,trpR,4630783,62
TU-2510,FWD,4630749,4631274,525,MU-1596,4630727,trpR,trpR,4630783,56
TU-2511,FWD,4631724,4632474,750,MU-1597,4631778,ytjC,ytjC,4631820,42
TU-2512,FWD,4631724,4632474,750,MU-1597,4631788,ytjC,ytjC,4631820,32
TU-2513,FWD,4633299,4635724,2425,MU-1598,4633345,creA;creB;creC,creA,4633544,199
TU-2514,FWD,4633299,4635724,2425,MU-1598,4633366,creA;creB;creC,creA,4633544,178
TU-2515,FWD,4633299,4635724,2425,MU-1598,4633418,creA;creB;creC,creA,4633544,126
TU-2516,FWD,4636324,4637449,1125,MU-1599,4636134,creD,creD,4636201,67
TU-2517,FWD,4638493,4638543,50,MU-1600,,yjjY,yjjY,4638425,
TU-2518,FWD,4638743,4639618,875,MU-1601,4638666,yjtD,yjtD,4638965,299
TU-2519,REV,5450,6450,1000,MU-1602,6482,yaaA,yaaA,5683,23
TU-2520,REV,6800,8175,1375,MU-1603,8053,yaaJ,yaaJ,6529,94
TU-2521,REV,9975,10475,500,MU-1604,10430,yaaH,yaaH,9928,-64
TU-2522,REV,10826,11226,400,MU-1605,,yaaW;yaaI,yaaI,11382,
TU-2523,REV,16201,17176,975,MU-1606,17146,hokC;mokC,mokC,16751,186
TU-2524,REV,19826,20651,825,MU-1607,20599,insB;insA,insA,20233,91
TU-2525,REV,20801,21201,400,MU-1608,21112,rpsT,rpsT,20815,34
TU-2526,REV,20801,21201,400,MU-1608,21118,rpsT,rpsT,20815,40
TU-2527,REV,20801,21201,400,MU-1608,21159,rpsT,rpsT,20815,81
TU-2528,REV,20801,21201,400,MU-1608,21207,rpsT,rpsT,20815,129
TU-2529,REV,34759,36409,1650,MU-1609,36281,caiE;caiD,caiD,35377,11
TU-2530,REV,34759,36409,1650,MU-1609,36358,caiE;caiD,caiD,35377,88
TU-2531,REV,34759,36409,1650,MU-1609,36430,caiE;caiD,caiD,35377,160
TU-2532,REV,34759,36409,1650,MU-1609,36489,caiE;caiD,caiD,35377,219
TU-2533,REV,34759,37684,2925,MU-1609;MU-1610,37942,caiE;caiD;caiC,caiC,36271,103
TU-2534,REV,34759,39909,5150,MU-1609;MU-1610;MU-1611,39918,caiE;caiD;caiC;caiB,caiB,37898,803
TU-2535,REV,34759,41931,7172,MU-1609;MU-1610;MU-1611;MU-1612,,caiE;caiD;caiC;caiB;caiA;caiT,caiT,40417,
TU-2536,REV,50384,52034,1650,MU-1613,52034,apaH;apaG,apaG,51229,428
TU-2537,REV,50384,52034,1650,MU-1613,52077,apaH;apaG,apaG,51229,471
TU-2538,REV,50384,52034,1650,MU-1613,52084,apaH;apaG,apaG,51229,478
TU-2539,REV,50384,52659,2275,MU-1613;MU-1614,52595,apaH;apaG;ksgA,ksgA,51609,165
TU-2540,REV,50384,52659,2275,MU-1613;MU-1614,52654,apaH;apaG;ksgA,ksgA,51609,224
TU-2541,REV,50384,55284,4900,MU-1613;MU-1614;MU-1615,55387,apaH;apaG;ksgA;pdxA;surA,surA,53416,685
TU-2542,REV,50384,57384,7000,MU-1613;MU-1614;MU-1615;MU-1616,57156,imp,imp,54755,47
TU-2543,REV,50384,57384,7000,MU-1613;MU-1614;MU-1615;MU-1616,57241,imp,imp,54755,132
TU-2544,REV,50384,57384,7000,MU-1613;MU-1614;MU-1615;MU-1616,57253,imp,imp,54755,144
TU-2545,REV,59659,63559,3900,MU-1617,63357,rluA;hepA,hepA,60358,93
TU-2546,REV,59659,63559,3900,MU-1617,63468,rluA;hepA,hepA,60358,204
TU-2547,REV,59659,63559,3900,MU-1617,63531,rluA;hepA,hepA,60358,267
TU-2548,REV,59659,63559,3900,MU-1617,63588,rluA;hepA,hepA,60358,324
TU-2549,REV,63734,65784,2050,MU-1618,65803,polB,polB,63429,23
TU-2550,REV,66409,70034,3625,MU-1619,70077,araD;araA;araB,araB,68348,29
TU-2551,REV,72084,75859,3775,MU-1620,75664,thiQ;thiP;tbpA;sroA,sroA,75516,56
TU-2552,REV,72084,77359,5275,MU-1620;MU-1621,77336,thiQ;thiP;tbpA;sroA;sgrR,sgrR,75644,37
TU-2553,REV,78734,83759,5025,MU-1622,83728,leuD;leuC;leuB;leuA;leuL,leuL,83622,20
TU-2554,REV,78734,83759,5025,MU-1622,83735,leuD;leuC;leuB;leuA;leuL,leuL,83622,27
TU-2555,REV,111359,112759,1400,MU-1623,112699,yacG;yacF,yacF,111856,100
TU-2556,REV,111359,112759,1400,MU-1623,112703,yacG;yacF,yacF,111856,104
TU-2557,REV,111359,112759,1400,MU-1623,112757,yacG;yacF,yacF,111856,158
TU-2558,REV,111359,113284,1925,MU-1623;MU-1624,113322,yacG;yacF;coaE,coaE,112599,103
TU-2559,REV,114459,117009,2550,MU-1625,117052,hofC;hofB,hofB,115714,-47
TU-2560,REV,117109,117549,440,MU-1626,,ppdD,ppdD,117109,
TU-2561,REV,117784,118659,875,MU-1627,118679,nadC,nadC,117752,34
TU-2562,REV,120034,121759,1725,MU-1628,121647,aroP,aroP,120178,96
TU-2563,REV,120034,121759,1725,MU-1628,121676,aroP,aroP,120178,125
TU-2564,REV,122697,122857,160,MU-1629,,tp2,tp2,122697,
TU-2565,REV,129407,131260,1853,MU-1630,,yacH,yacH,129407,
TU-2566,REV,134796,136546,1750,MU-1631,136550,speD;speE,speE,135598,86
TU-2567,REV,136596,136946,350,MU-1632,136939,yacC,yacC,136570,22
TU-2568,REV,136596,136946,350,MU-1632,136942,yacC,yacC,136570,25
TU-2569,REV,138696,141221,2525,MU-1633,141254,gcd,gcd,138835,29
TU-2570,REV,138696,141221,2525,MU-1633,141263,gcd,gcd,138835,38
TU-2571,REV,141996,142721,725,MU-1634,142694,can,can,142008,24
TU-2572,REV,141996,142721,725,MU-1634,142703,can,can,142008,33
TU-2573,REV,146250,146725,475,MU-1635,146751,panD,panD,146314,57
TU-2574,REV,146250,146725,475,MU-1635,146754,panD,panD,146314,60
TU-2575,REV,147975,149601,1626,MU-1636,149617,panC;panB,panB,148807,16
TU-2576,REV,147975,149601,1626,MU-1636,149630,panC;panB,panB,148807,29
TU-2577,REV,149715,150953,1238,MU-1637,,yadC,yadC,149715,
TU-2578,REV,151003,152231,1228,MU-1638,,yadK;yadL,yadL,151626,
TU-2579,REV,152243,155426,3183,MU-1639,,yadM;htrE,htrE,152829,
TU-2580,REV,155461,156201,740,MU-1640,,ecpD,ecpD,155461,
TU-2581,REV,156299,156883,584,MU-1641,,yadN,yadN,156299,
TU-2582,REV,157351,159201,1850,MU-1642,159154,folK;pcnB,pcnB,157729,28
TU-2583,REV,157351,159201,1850,MU-1642,159166,folK;pcnB,pcnB,157729,40
TU-2584,REV,157351,159201,1850,MU-1642,159171,folK;pcnB,pcnB,157729,45
TU-2585,REV,159251,160751,1500,MU-1643,160651,yadB;dksA,dksA,160149,47
TU-2586,REV,159251,160751,1500,MU-1643,160657,yadB;dksA,dksA,160149,53
TU-2587,REV,159251,160751,1500,MU-1643,160760,yadB;dksA,dksA,160149,156
TU-2588,REV,160776,162026,1250,MU-1644,162053,sfsA;ligT,ligT,161501,22
TU-2589,REV,167026,167401,375,MU-1645,167416,NT,,,
TU-2590,REV,173326,174976,1650,MU-1646,174907,hemL,hemL,173602,25
TU-2591,REV,173326,174976,1650,MU-1646,174992,hemL,hemL,173602,110
TU-2592,REV,176951,179151,2200,MU-1647,179181,yadS;btuF;mtn,mtn,178455,28
TU-2593,REV,183607,184207,600,MU-1648,184122,yaeH,yaeH,183709,27
TU-2594,REV,183607,184207,600,MU-1648,184124,yaeH,yaeH,183709,29
TU-2595,REV,184257,185069,812,MU-1649,,yaeI,yaeI,184257,
TU-2596,REV,184932,186032,1100,MU-1650,185972,dapD,dapD,185123,25
TU-2597,REV,184932,186032,1100,MU-1650,185976,dapD,dapD,185123,29
TU-2598,REV,184932,186032,1100,MU-1650,186073,dapD,dapD,185123,126
TU-2599,REV,186057,188657,2600,MU-1651,,glnD,glnD,185978,
TU-2600,REV,188707,189707,1000,MU-1652,189532,map;glnD,glnD,185978,882
TU-2601,REV,188707,189707,1000,MU-1652,189545,map;glnD,glnD,185978,895
TU-2602,REV,188707,189707,1000,MU-1652,189553,map;glnD,glnD,185978,903
TU-2603,REV,213557,214257,700,MU-1653,214163,rof;yaeP,yaeP,213925,38
TU-2604,REV,216179,217003,824,MU-1654,,yaeF,yaeF,216179,
TU-2605,REV,217157,218832,1675,MU-1655,218831,proS,proS,217057,56
TU-2606,REV,218857,220032,1175,MU-1656,220022,yaeB;rcsF,rcsF,219591,27
TU-2607,REV,220082,222682,2600,MU-1657,222714,metQ;metI;metN,metN,221614,69
TU-2608,REV,229962,230862,900,MU-1658,230906,yafC,yafC,229967,25
TU-2609,REV,232612,234062,1450,MU-1659,233980,mltD,mltD,232597,25
TU-2610,REV,234137,234863,726,MU-1660,234821,gloB,gloB,234027,39
TU-2611,REV,235288,236013,725,MU-1661,236044,rnhA,rnhA,235535,42
TU-2612,REV,238257,239102,845,MU-1662,,ykfM;yafU,yafU,238746,
TU-2613,REV,239213,240188,975,MU-1663,240216,yafV,yafV,239419,27
TU-2614,REV,240863,243488,2625,MU-1664,243346,fadE,fadE,240859,43
TU-2615,REV,245063,245888,825,MU-1665,245825,yafK,yafK,245065,20
TU-2616,REV,245938,246563,625,MU-1666,246533,yafQ;dinJ,dinJ,246242,31
TU-2617,REV,248363,250088,1725,MU-1667,,lfhA,lfhA,248358,
TU-2618,REV,254263,255788,1525,MU-1668,255770,pepD,pepD,254259,54
TU-2619,REV,254263,255788,1525,MU-1668,255776,pepD,pepD,254259,60
