tss_id,strand,tss,reads_log,reads_hs,reads_hs_stat,rts_id
TSS-REV-147,REV,439634,143,143,143,RTS_R4_-_102
TSS-REV-148,REV,440597,9,9,9,RTS_R4_-_103
TSS-REV-149,REV,443779,55,56,61,RTS_R4_-_104
TSS-REV-150,REV,443784,64,65,65,RTS_R4_-_104
TSS-REV-151,REV,445520,10,10,10,RTS_R4_-_105
TSS-REV-152,REV,450858,69,70,70,RTS_R4_-_106
TSS-REV-153,REV,450873,83,83,83,RTS_R4_-_106
TSS-REV-154,REV,450877,2989,2989,2993,RTS_R4_-_106
TSS-REV-155,REV,453415,50,52,52,RTS_R4_-_107
TSS-REV-156,REV,453421,155,155,155,RTS_R4_-_107
TSS-REV-157,REV,453433,2965,2978,2978,RTS_R4_-_107
TSS-REV-158,REV,464796,23,23,23,RTS_R4_-_108
TSS-REV-159,REV,466565,3,3,3,RTS_R4_-_109
TSS-REV-160,REV,466570,3,3,5,RTS_R4_-_109
TSS-REV-161,REV,474425,18,20,20,RTS_R4_-_110
TSS-REV-162,REV,475536,16,16,16,RTS_R4_-_111
TSS-REV-163,REV,477866,11,11,14,RTS_R4_-_112
TSS-REV-164,REV,478512,50,50,50,RTS_R4_-_113
TSS-REV-165,REV,480019,69,72,75,RTS_R4_-_115
TSS-REV-166,REV,484888,111,111,111,RTS_R4_-_116
TSS-REV-167,REV,484914,84,84,84,RTS_R4_-_116
TSS-REV-168,REV,484922,76,77,77,RTS_R4_-_116
TSS-REV-169,REV,484959,103,104,104,RTS_R4_-_116
TSS-REV-170,REV,485310,45,46,49,RTS_R4_-_117
TSS-REV-171,REV,490112,13,13,13,RTS_R4_-_118
TSS-REV-172,REV,490663,6,6,6,RTS_R4_-_119
TSS-REV-173,REV,502520,10,10,10,RTS_R4_-_121
TSS-REV-174,REV,502564,10,10,10,RTS_R4_-_121
TSS-REV-175,REV,503954,2,2,2,RTS_R4_-_122
TSS-REV-176,REV,504035,2,2,2,RTS_R4_-_122
TSS-REV-177,REV,504044,3,3,3,RTS_R4_-_122
TSS-REV-178,REV,506369,46,46,46,RTS_R4_-_123
TSS-REV-179,REV,506441,49,49,49,RTS_R4_-_123
TSS-REV-180,REV,506463,57,57,57,RTS_R4_-_123
TSS-REV-181,REV,507321,12,15,20,RTS_R4_-_124
TSS-REV-182,REV,510619,53,53,54,RTS_R4_-_125
TSS-REV-183,REV,510635,2737,2746,2761,RTS_R4_-_125
TSS-REV-184,REV,515049,223,243,261,RTS_R4_-_126
TSS-REV-185,REV,517529,677,708,708,RTS_R4_-_127
TSS-REV-186,REV,517578,172,172,172,RTS_R4_-_127
TSS-REV-187,REV,517583,148,148,148,RTS_R4_-_127
TSS-REV-188,REV,519021,13,13,13,RTS_R4_-_128
TSS-REV-189,REV,519157,11,11,11,RTS_R4_-_128
TSS-REV-190,REV,530470,69,70,70,RTS_R4_-_129
TSS-REV-191,REV,530477,163,164,164,RTS_R4_-_129
TSS-REV-192,REV,552365,563,563,563,RTS_R4_-_131
TSS-REV-193,REV,553683,619,619,619,RTS_R4_-_132
TSS-REV-194,REV,553687,306,306,306,RTS_R4_-_132
TSS-REV-195,REV,553713,6091,6096,6099,RTS_R4_-_132
TSS-REV-196,REV,553728,55,55,57,RTS_R4_-_132
TSS-REV-197,REV,553781,910,911,919,RTS_R4_-_132
TSS-REV-198,REV,555697,,,1,RTS_R4_-_133
TSS-REV-199,REV,556998,73,73,73,RTS_R4_-_134
TSS-REV-200,REV,557004,56,57,58,RTS_R4_-_134
TSS-REV-201,REV,567403,1,1,1,RTS_R4_-_136
TSS-REV-202,REV,576080,50,51,51,RTS_R4_-_138
TSS-REV-203,REV,576093,73,80,84,RTS_R4_-_138
TSS-REV-204,REV,578131,470,470,470,RTS_R4_-_139
TSS-REV-205,REV,578144,1355,1355,1355,RTS_R4_-_139
TSS-REV-206,REV,580786,,,1,RTS_R4_-_141
TSS-REV-207,REV,582167,2,2,2,
TSS-REV-208,REV,584873,1147,1175,1176,RTS_R4_-_142
TSS-REV-209,REV,584881,1080,1087,1087,RTS_R4_-_142
TSS-REV-210,REV,584887,115948,116712,116732,RTS_R4_-_142
TSS-REV-211,REV,590318,4,4,4,RTS_R4_-_144
TSS-REV-212,REV,590483,5,5,5,RTS_R4_-_144
TSS-REV-213,REV,592554,5,5,5,RTS_R4_-_145
TSS-REV-214,REV,592574,8,8,8,RTS_R4_-_145
TSS-REV-215,REV,594681,2,2,2,RTS_R4_-_146
TSS-REV-216,REV,596419,2,2,2,RTS_R4_-_147
TSS-REV-217,REV,603879,5,5,5,RTS_R4_-_148
TSS-REV-218,REV,604668,655,655,655,RTS_R4_-_149
TSS-REV-219,REV,604676,72,72,72,RTS_R4_-_149
TSS-REV-220,REV,605447,31,31,31,RTS_R4_-_150
TSS-REV-221,REV,606485,5,5,21,RTS_R4_-_151
TSS-REV-222,REV,607015,1,1,2,RTS_R4_-_152
TSS-REV-223,REV,611838,10,10,10,RTS_R4_-_153
TSS-REV-224,REV,621457,255,255,271,RTS_R4_-_154
TSS-REV-225,REV,623950,80,80,80,RTS_R4_-_155
TSS-REV-226,REV,631486,3,3,3,RTS_R4_-_156
TSS-REV-227,REV,632746,224,231,232,RTS_R4_-_157
TSS-REV-228,REV,637825,19,19,19,RTS_R4_-_158
TSS-REV-229,REV,641120,71,93,124,RTS_R4_-_159
TSS-REV-230,REV,641126,81,97,131,RTS_R4_-_159
TSS-REV-231,REV,643277,435,436,436,RTS_R4_-_160
TSS-REV-232,REV,643288,29,29,29,RTS_R4_-_160
TSS-REV-233,REV,643364,31,31,34,RTS_R4_-_160
TSS-REV-234,REV,644257,122,123,124,RTS_R4_-_161
TSS-REV-235,REV,657190,6,6,8,RTS_R4_-_163
TSS-REV-236,REV,659474,75,80,80,RTS_R4_-_164
TSS-REV-237,REV,659525,12,13,13,RTS_R4_-_164
TSS-REV-238,REV,661533,19,19,19,RTS_R4_-_165
TSS-REV-239,REV,661929,63,290,316,RTS_R4_-_166
TSS-REV-240,REV,663224,222,224,224,RTS_R4_-_167
TSS-REV-241,REV,663372,182,182,182,RTS_R4_-_167
TSS-REV-242,REV,664555,60,60,60,RTS_R4_-_168
TSS-REV-243,REV,664684,132,132,132,RTS_R4_-_168
TSS-REV-244,REV,668291,53,54,54,RTS_R4_-_169
TSS-REV-245,REV,668296,40,40,41,RTS_R4_-_169
TSS-REV-246,REV,668430,46,46,46,RTS_R4_-_169
TSS-REV-247,REV,670132,40,40,40,RTS_R4_-_170
TSS-REV-248,REV,674060,72,72,72,RTS_R4_-_171
TSS-REV-249,REV,674068,1008,1020,1022,RTS_R4_-_171
TSS-REV-250,REV,675831,3,3,3,RTS_R4_-_172
TSS-REV-251,REV,683662,205,205,205,RTS_R4_-_174
TSS-REV-252,REV,686066,130,145,291,RTS_R4_-_175
TSS-REV-253,REV,686081,100,117,286,RTS_R4_-_175
TSS-REV-254,REV,687035,256,256,256,RTS_R4_-_176
TSS-REV-255,REV,687066,70,70,71,RTS_R4_-_176
TSS-REV-256,REV,687077,50,50,50,RTS_R4_-_176
TSS-REV-257,REV,688559,3,3,3,RTS_R4_-_177
TSS-REV-258,REV,691100,587,595,599,RTS_R4_-_178
TSS-REV-259,REV,692652,217,217,223,RTS_R4_-_179
TSS-REV-260,REV,692659,178,188,188,RTS_R4_-_179
TSS-REV-261,REV,692692,349,352,354,RTS_R4_-_179
TSS-REV-262,REV,694214,44,45,45,RTS_R4_-_180
TSS-REV-263,REV,696016,892,1072,1526,RTS_R4_-_181
TSS-REV-264,REV,696389,8,8,8,RTS_R4_-_182
TSS-REV-265,REV,698445,557,558,558,RTS_R4_-_183
TSS-REV-266,REV,699578,41,41,41,RTS_R4_-_184
TSS-REV-267,REV,700877,129,130,132,RTS_R4_-_185
TSS-REV-268,REV,701088,40,41,42,RTS_R4_-_185
TSS-REV-269,REV,702929,116,116,119,RTS_R4_-_186
TSS-REV-270,REV,709939,1620,1626,1628,RTS_R4_-_187
TSS-REV-271,REV,709945,187,187,190,RTS_R4_-_187
TSS-REV-272,REV,709975,95,95,95,RTS_R4_-_187
TSS-REV-273,REV,710003,87,87,87,RTS_R4_-_187
TSS-REV-274,REV,710051,320,320,320,RTS_R4_-_187
TSS-REV-275,REV,710719,382,382,382,RTS_R4_-_188
TSS-REV-276,REV,710744,477,479,479,RTS_R4_-_188
TSS-REV-277,REV,710819,215,215,215,RTS_R4_-_188
TSS-REV-278,REV,712066,60,60,60,RTS_R4_-_189
TSS-REV-279,REV,717567,7,8,10,RTS_R4_-_190
TSS-REV-280,REV,721191,13,13,13,RTS_R4_-_191
TSS-REV-281,REV,721208,21,21,21,RTS_R4_-_191
TSS-REV-282,REV,741892,43,44,44,RTS_R4_-_193
TSS-REV-283,REV,747026,39,40,40,RTS_R4_-_194
TSS-REV-284,REV,752400,17,17,18,RTS_R4_-_195
TSS-REV-285,REV,752404,15,15,20,RTS_R4_-_195
TSS-REV-286,REV,753894,988,989,993,RTS_R4_-_196
TSS-REV-287,REV,753897,233,233,233,RTS_R4_-_196
TSS-REV-288,REV,753901,2223,2225,2233,RTS_R4_-_196
TSS-REV-289,REV,753904,646,647,647,RTS_R4_-_196
TSS-REV-290,REV,753919,146,146,147,RTS_R4_-_196
TSS-REV-291,REV,753923,133,133,133,RTS_R4_-_196
TSS-REV-292,REV,753995,395,395,404,RTS_R4_-_196
TSS-REV-293,REV,754018,2556,2556,2560,RTS_R4_-_196
TSS-REV-294,REV,765122,39,44,44,RTS_R4_-_197
TSS-REV-295,REV,784070,29,29,32,RTS_R4_-_198
TSS-REV-296,REV,784607,114,114,115,RTS_R4_-_199
TSS-REV-297,REV,784663,30,30,30,RTS_R4_-_199
TSS-REV-298,REV,784685,23,23,23,RTS_R4_-_199
TSS-REV-299,REV,786855,3472,3489,3515,RTS_R4_-_200
TSS-REV-300,REV,786893,4117,4161,4195,RTS_R4_-_200
TSS-REV-301,REV,786905,305,314,315,RTS_R4_-_200
TSS-REV-302,REV,788097,217,217,217,RTS_R4_-_201
TSS-REV-303,REV,788124,53,53,53,RTS_R4_-_201
TSS-REV-304,REV,791309,93,93,93,RTS_R4_-_202
TSS-REV-305,REV,793037,59,60,60,RTS_R4_-_203
TSS-REV-306,REV,793885,1,2,2,RTS_R4_-_204
TSS-REV-307,REV,797681,86,86,86,RTS_R4_-_205
TSS-REV-308,REV,806537,50,50,50,RTS_R4_-_207
TSS-REV-309,REV,806546,601,601,602,RTS_R4_-_207
TSS-REV-310,REV,807152,366,366,366,RTS_R4_-_208
TSS-REV-311,REV,808513,201,202,202,RTS_R4_-_209
TSS-REV-312,REV,815894,28,28,28,RTS_R4_-_210
TSS-REV-313,REV,823747,36,36,38,RTS_R4_-_211
TSS-REV-314,REV,828189,3,3,3,RTS_R4_-_212
TSS-REV-315,REV,828206,3,3,3,RTS_R4_-_212
TSS-REV-316,REV,829893,71,76,79,RTS_R4_-_213
TSS-REV-317,REV,837198,92,92,92,RTS_R4_-_215
TSS-REV-318,REV,837699,1,1,20,RTS_R4_-_216
TSS-REV-319,REV,837705,8,8,15,RTS_R4_-_216
TSS-REV-320,REV,839139,2,2,2,RTS_R4_-_217
TSS-REV-321,REV,844733,13,13,14,RTS_R4_-_220
TSS-REV-322,REV,847270,13,15,15,RTS_R4_-_221
TSS-REV-323,REV,847360,10,10,11,RTS_R4_-_221
TSS-REV-324,REV,848160,1387,1392,1549,RTS_R4_-_222
TSS-REV-325,REV,848167,2941,2990,5281,RTS_R4_-_222
TSS-REV-326,REV,848173,11048,11174,13391,RTS_R4_-_222
TSS-REV-327,REV,849354,17,17,17,RTS_R4_-_223
TSS-REV-328,REV,852270,817,861,1953,RTS_R4_-_225
TSS-REV-329,REV,855021,94,94,94,RTS_R4_-_226
TSS-REV-330,REV,859272,11,11,11,RTS_R4_-_227
TSS-REV-331,REV,865611,46,50,51,RTS_R4_-_228
TSS-REV-332,REV,877292,105,105,105,RTS_R4_-_229
TSS-REV-333,REV,879742,289,306,307,RTS_R4_-_230
TSS-REV-334,REV,882682,8,8,8,RTS_R4_-_231
TSS-REV-335,REV,886577,6,6,6,RTS_R4_-_232
TSS-REV-336,REV,887280,9,32,638,RTS_R4_-_233
TSS-REV-337,REV,889168,64,64,64,RTS_R4_-_234
TSS-REV-338,REV,889999,68,68,68,RTS_R4_-_235
TSS-REV-339,REV,890020,103,104,105,RTS_R4_-_235
TSS-REV-340,REV,899820,187,196,196,RTS_R4_-_236
TSS-REV-341,REV,899828,146,158,158,RTS_R4_-_236
TSS-REV-342,REV,899849,583,619,619,RTS_R4_-_236
TSS-REV-343,REV,902993,147,150,150,RTS_R4_-_237
TSS-REV-344,REV,903066,60,60,61,RTS_R4_-_237
TSS-REV-345,REV,903736,70,71,100,RTS_R4_-_238
TSS-REV-346,REV,906078,28,29,29,RTS_R4_-_239
TSS-REV-347,REV,908543,167,169,169,RTS_R4_-_240
TSS-REV-348,REV,910299,50,53,69,RTS_R4_-_241
TSS-REV-349,REV,911723,10,10,10,RTS_R4_-_242
TSS-REV-350,REV,913299,28,28,31,
TSS-REV-351,REV,914076,40,40,40,RTS_R4_-_243
TSS-REV-352,REV,914507,41,45,46,RTS_R4_-_244
TSS-REV-353,REV,914515,35,35,35,RTS_R4_-_244
TSS-REV-354,REV,915454,44,44,52,RTS_R4_-_245
TSS-REV-355,REV,918326,309,395,396,RTS_R4_-_246
TSS-REV-356,REV,921858,22,23,433,RTS_R4_-_247
TSS-REV-357,REV,921899,129,139,498,RTS_R4_-_247
TSS-REV-358,REV,925194,161,163,163,RTS_R4_-_248
TSS-REV-359,REV,925671,118,119,119,RTS_R4_-_249
TSS-REV-360,REV,925694,119,120,120,RTS_R4_-_249
TSS-REV-361,REV,925701,2024,2026,2026,RTS_R4_-_249
TSS-REV-362,REV,925730,671,672,672,RTS_R4_-_249
TSS-REV-363,REV,930221,70,70,70,RTS_R4_-_251
TSS-REV-364,REV,931301,411,415,415,RTS_R4_-_252
TSS-REV-365,REV,944837,21,21,21,RTS_R4_-_253
TSS-REV-366,REV,948821,27,27,27,RTS_R4_-_254
TSS-REV-367,REV,950378,159,170,170,RTS_R4_-_255
TSS-REV-368,REV,952802,292,293,294,RTS_R4_-_256
TSS-REV-369,REV,952864,348,349,352,RTS_R4_-_256
TSS-REV-370,REV,952967,853,856,861,RTS_R4_-_256
TSS-REV-371,REV,953715,,12,12,RTS_R4_-_257
TSS-REV-372,REV,953726,9,9,12,RTS_R4_-_257
TSS-REV-373,REV,955881,62,62,62,RTS_R4_-_258
TSS-REV-374,REV,959396,4,4,4,RTS_R4_-_259
TSS-REV-375,REV,972639,4,4,5,RTS_R4_-_260
TSS-REV-376,REV,984958,247,249,249,RTS_R4_-_261
TSS-REV-377,REV,984967,421,425,427,RTS_R4_-_261
TSS-REV-378,REV,986315,36611,36649,36661,RTS_R4_-_262
TSS-REV-379,REV,988228,52,52,52,RTS_R4_-_263
TSS-REV-380,REV,988242,56,56,57,RTS_R4_-_263
TSS-REV-381,REV,988267,101,101,102,RTS_R4_-_263
TSS-REV-382,REV,989638,32,32,32,RTS_R4_-_264
TSS-REV-383,REV,996785,8,8,8,RTS_R4_-_265
TSS-REV-384,REV,1003714,7,7,7,RTS_R4_-_266
TSS-REV-385,REV,1006847,6,6,6,RTS_R4_-_267
TSS-REV-386,REV,1015720,505,512,514,RTS_R4_-_268
TSS-REV-387,REV,1017551,139,140,140,RTS_R4_-_269
TSS-REV-388,REV,1019302,1408,1423,1423,RTS_R4_-_270
TSS-REV-389,REV,1019341,1018,1033,1035,RTS_R4_-_270
TSS-REV-390,REV,1019418,34,34,34,RTS_R4_-_270
TSS-REV-391,REV,1020172,39,45,46,RTS_R4_-_271
TSS-REV-392,REV,1023560,15,15,15,RTS_R4_-_272
TSS-REV-393,REV,1023602,17,17,17,RTS_R4_-_272
TSS-REV-394,REV,1026264,149,173,181,RTS_R4_-_273
TSS-REV-395,REV,1027059,22,22,23,RTS_R4_-_274
TSS-REV-396,REV,1027961,95,388,418,RTS_R4_-_275
TSS-REV-397,REV,1027966,29,88,94,RTS_R4_-_275
TSS-REV-398,REV,1029221,74,74,74,RTS_R4_-_276
TSS-REV-399,REV,1029908,65,66,66,RTS_R4_-_277
TSS-REV-400,REV,1029915,177,178,178,RTS_R4_-_277
TSS-REV-401,REV,1030669,2887,2906,2907,RTS_R4_-_278
TSS-REV-402,REV,1030673,2915,3100,3107,RTS_R4_-_278
TSS-REV-403,REV,1030935,326,339,362,RTS_R4_-_279
TSS-REV-404,REV,1031352,1,1,1,RTS_R4_-_280
TSS-REV-405,REV,1041752,24,24,24,RTS_R4_-_281
TSS-REV-406,REV,1049923,241,241,241,RTS_R4_-_283
TSS-REV-407,REV,1057207,110,118,120,RTS_R4_-_284
TSS-REV-408,REV,1063026,176,176,179,RTS_R4_-_285
TSS-REV-409,REV,1063051,279,280,282,RTS_R4_-_285
TSS-REV-410,REV,1063056,189,189,189,RTS_R4_-_285
TSS-REV-411,REV,1066953,39,51,69,RTS_R4_-_286
TSS-REV-412,REV,1066959,44,52,53,RTS_R4_-_286
TSS-REV-413,REV,1066981,1779,1900,2025,RTS_R4_-_286
TSS-REV-414,REV,1068877,,,1,RTS_R4_-_287
TSS-REV-415,REV,1073288,4,4,4,RTS_R4_-_288
TSS-REV-416,REV,1078129,11,11,11,RTS_R4_-_289
TSS-REV-417,REV,1078136,11,11,11,RTS_R4_-_289
TSS-REV-418,REV,1078145,13,14,15,RTS_R4_-_289
TSS-REV-419,REV,1080499,12,12,13,RTS_R4_-_290
TSS-REV-420,REV,1084079,7,7,7,RTS_R4_-_291
TSS-REV-421,REV,1085851,8,9,9,RTS_R4_-_292
TSS-REV-422,REV,1096875,48,48,48,RTS_R4_-_294
TSS-REV-423,REV,1102550,55,56,62,RTS_R4_-_295
TSS-REV-424,REV,1102566,57,61,64,RTS_R4_-_295
TSS-REV-425,REV,1108345,32,32,32,RTS_R4_-_296
TSS-REV-426,REV,1113435,738,741,771,RTS_R4_-_297
TSS-REV-427,REV,1114756,2,2,2,RTS_R4_-_298
TSS-REV-428,REV,1115838,23,28,28,RTS_R4_-_299
TSS-REV-429,REV,1117768,69,69,69,RTS_R4_-_300
TSS-REV-430,REV,1117897,74,74,74,RTS_R4_-_300
TSS-REV-431,REV,1118294,1,1,1,RTS_R4_-_300
TSS-REV-432,REV,1119832,93,93,93,RTS_R4_-_301
TSS-REV-433,REV,1120252,,109,111,RTS_R4_-_302
TSS-REV-434,REV,1120732,37,37,37,RTS_R4_-_303
TSS-REV-435,REV,1121857,60,60,60,RTS_R4_-_304
TSS-REV-436,REV,1121866,67,67,67,RTS_R4_-_304
TSS-REV-437,REV,1123304,313,314,316,RTS_R4_-_305
TSS-REV-438,REV,1129388,34,34,34,RTS_R4_-_306
TSS-REV-439,REV,1143581,102,102,103,RTS_R4_-_307
TSS-REV-440,REV,1143607,86,86,86,RTS_R4_-_307
TSS-REV-441,REV,1143903,469,470,472,RTS_R4_-_307
TSS-REV-442,REV,1144100,21,21,21,RTS_R4_-_307
TSS-REV-443,REV,1145848,119,120,121,RTS_R4_-_308
TSS-REV-444,REV,1160838,9,9,9,RTS_R4_-_310
TSS-REV-445,REV,1168006,13,13,13,RTS_R4_-_311
TSS-REV-446,REV,1169641,43,43,43,RTS_R4_-_312
TSS-REV-447,REV,1173215,56,69,71,RTS_R4_-_313
TSS-REV-448,REV,1173251,277,277,279,RTS_R4_-_313
TSS-REV-449,REV,1184883,124,124,124,RTS_R4_-_314
TSS-REV-450,REV,1187488,454,469,495,RTS_R4_-_315
TSS-REV-451,REV,1189695,63,64,64,RTS_R4_-_316
TSS-REV-452,REV,1189706,46,48,48,RTS_R4_-_316
TSS-REV-453,REV,1189714,22,31,31,RTS_R4_-_316
TSS-REV-454,REV,1193024,102,103,103,RTS_R4_-_317
TSS-REV-455,REV,1194167,28,28,28,RTS_R4_-_318
TSS-REV-456,REV,1196783,23,23,23,
TSS-REV-457,REV,1197501,48,48,48,
TSS-REV-458,REV,1200268,7,7,7,RTS_R4_-_319
TSS-REV-459,REV,1200279,6,6,6,RTS_R4_-_319
TSS-REV-460,REV,1200715,30,39,52,RTS_R4_-_320
TSS-REV-461,REV,1202147,95,96,97,RTS_R4_-_321
TSS-REV-462,REV,1202156,122,124,125,RTS_R4_-_321
TSS-REV-463,REV,1202433,54,54,66,RTS_R4_-_322
TSS-REV-464,REV,1203044,3,34,53,RTS_R4_-_323
TSS-REV-465,REV,1208076,3,3,3,RTS_R4_-_324
TSS-REV-466,REV,1212359,11,11,11,
TSS-REV-467,REV,1213336,69,73,73,RTS_R4_-_325
TSS-REV-468,REV,1214729,2,2,2,RTS_R4_-_326
TSS-REV-469,REV,1222320,161,161,161,RTS_R4_-_327
TSS-REV-470,REV,1225362,440,443,443,RTS_R4_-_328
TSS-REV-471,REV,1225656,14,14,14,RTS_R4_-_329
TSS-REV-472,REV,1226729,96,106,166,RTS_R4_-_330
TSS-REV-473,REV,1229673,3,3,3,RTS_R4_-_331
TSS-REV-474,REV,1232278,60,60,60,RTS_R4_-_332
TSS-REV-475,REV,1233988,68,68,68,RTS_R4_-_333
TSS-REV-476,REV,1236509,1,1,1,RTS_R4_-_334
TSS-REV-477,REV,1242327,67,67,67,RTS_R4_-_335
TSS-REV-478,REV,1243778,15,15,15,RTS_R4_-_336
TSS-REV-479,REV,1246645,33,33,34,RTS_R4_-_337
TSS-REV-480,REV,1250020,2,3,3,RTS_R4_-_338
TSS-REV-481,REV,1250041,4,4,4,RTS_R4_-_338
TSS-REV-482,REV,1255468,8,8,8,RTS_R4_-_339
TSS-REV-483,REV,1255538,7,7,7,RTS_R4_-_339
TSS-REV-484,REV,1257105,566,568,570,RTS_R4_-_340
TSS-REV-485,REV,1257765,139,141,141,RTS_R4_-_341
TSS-REV-486,REV,1260092,9,9,9,RTS_R4_-_342
TSS-REV-487,REV,1261082,132,132,132,RTS_R4_-_343
TSS-REV-488,REV,1262758,576,584,588,RTS_R4_-_344
TSS-REV-489,REV,1268557,,4,5,RTS_R4_-_345
TSS-REV-490,REV,1271119,67,70,70,RTS_R4_-_351
TSS-REV-491,REV,1272855,436,438,438,RTS_R4_-_352
TSS-REV-492,REV,1277086,32,32,32,RTS_R4_-_353
TSS-REV-493,REV,1286462,5,6,6,RTS_R4_-_354
TSS-REV-494,REV,1286758,1515,1515,1515,RTS_R4_-_355
TSS-REV-495,REV,1288373,76,76,76,RTS_R4_-_356
TSS-REV-496,REV,1288400,107,109,109,RTS_R4_-_356
TSS-REV-497,REV,1289388,17,17,17,RTS_R4_-_357
TSS-REV-498,REV,1292153,35,97,113,RTS_R4_-_358
TSS-REV-499,REV,1292181,1186,1606,1704,RTS_R4_-_358
TSS-REV-500,REV,1297361,257,268,276,RTS_R4_-_359
TSS-REV-501,REV,1297367,851,866,874,RTS_R4_-_359
TSS-REV-502,REV,1297374,3426,3441,3446,RTS_R4_-_359
TSS-REV-503,REV,1297392,110,110,111,RTS_R4_-_359
TSS-REV-504,REV,1297440,67,67,67,RTS_R4_-_359
TSS-REV-505,REV,1297477,32,36,37,RTS_R4_-_359
TSS-REV-506,REV,1306680,34,34,34,RTS_R4_-_360
TSS-REV-507,REV,1306697,50,50,50,RTS_R4_-_360
TSS-REV-508,REV,1308374,5,5,5,RTS_R4_-_361
TSS-REV-509,REV,1308579,3,3,3,RTS_R4_-_361
TSS-REV-510,REV,1308916,1041,1047,1048,RTS_R4_-_362
TSS-REV-511,REV,1310298,65,65,65,RTS_R4_-_363
TSS-REV-512,REV,1311720,53,53,53,RTS_R4_-_364
TSS-REV-513,REV,1314116,57,58,82,RTS_R4_-_365
TSS-REV-514,REV,1317986,7,7,7,RTS_R4_-_366
TSS-REV-515,REV,1318200,7,7,7,RTS_R4_-_366
TSS-REV-516,REV,1321132,479,479,479,RTS_R4_-_367
TSS-REV-517,REV,1327190,77,77,77,RTS_R4_-_368
TSS-REV-518,REV,1328711,58,61,64,RTS_R4_-_369
TSS-REV-519,REV,1328719,104,106,107,RTS_R4_-_369
TSS-REV-520,REV,1328738,246,246,246,RTS_R4_-_369
TSS-REV-521,REV,1337214,117,117,117,RTS_R4_-_370
TSS-REV-522,REV,1341392,84,90,122,RTS_R4_-_371
TSS-REV-523,REV,1341449,,,31,RTS_R4_-_371
TSS-REV-524,REV,1342411,117,117,117,RTS_R4_-_372
TSS-REV-525,REV,1342663,32,32,32,RTS_R4_-_373
TSS-REV-526,REV,1344866,30,30,32,RTS_R4_-_374
TSS-REV-527,REV,1346965,116,117,117,RTS_R4_-_375
TSS-REV-528,REV,1347152,23,23,23,RTS_R4_-_375
TSS-REV-529,REV,1349112,77,77,77,RTS_R4_-_377
TSS-REV-530,REV,1349118,44,44,44,RTS_R4_-_377
TSS-REV-531,REV,1349127,152,152,152,RTS_R4_-_377
TSS-REV-532,REV,1349144,86,88,94,RTS_R4_-_377
TSS-REV-533,REV,1354010,6,6,6,RTS_R4_-_378
TSS-REV-534,REV,1354061,8,8,10,RTS_R4_-_378
TSS-REV-535,REV,1354111,9,9,9,RTS_R4_-_378
TSS-REV-536,REV,1355205,4,4,4,RTS_R4_-_379
TSS-REV-537,REV,1355443,5,5,5,RTS_R4_-_379
TSS-REV-538,REV,1355723,56,56,56,RTS_R4_-_380
TSS-REV-539,REV,1358991,59,60,102,RTS_R4_-_381
TSS-REV-540,REV,1365969,16,16,16,RTS_R4_-_382
TSS-REV-541,REV,1382013,127,129,129,RTS_R4_-_383
TSS-REV-542,REV,1386860,199,201,201,RTS_R4_-_384
TSS-REV-543,REV,1386868,2041,2061,2078,RTS_R4_-_384
TSS-REV-544,REV,1388647,144,144,153,RTS_R4_-_385
TSS-REV-545,REV,1389911,4,4,4,RTS_R4_-_386
TSS-REV-546,REV,1389918,6,6,6,RTS_R4_-_386
TSS-REV-547,REV,1393949,4,4,4,RTS_R4_-_387
TSS-REV-548,REV,1396683,625,632,668,RTS_R4_-_388
TSS-REV-549,REV,1397563,76,76,82,RTS_R4_-_389
TSS-REV-550,REV,1397576,91,92,98,RTS_R4_-_389
TSS-REV-551,REV,1398309,6,7,7,RTS_R4_-_390
TSS-REV-552,REV,1402613,4,4,4,RTS_R4_-_391
TSS-REV-553,REV,1402707,6,6,6,RTS_R4_-_391
TSS-REV-554,REV,1403829,1,7,13,RTS_R4_-_392
TSS-REV-555,REV,1405893,137,137,137,RTS_R4_-_393
TSS-REV-556,REV,1407453,3,3,5,RTS_R4_-_394
TSS-REV-557,REV,1410148,124,124,124,RTS_R4_-_395
TSS-REV-558,REV,1410184,208,208,208,RTS_R4_-_395
TSS-REV-559,REV,1415056,,,1,RTS_R4_-_396
TSS-REV-560,REV,1418265,121,122,124,RTS_R4_-_397
TSS-REV-561,REV,1421757,19,19,19,RTS_R4_-_398
TSS-REV-562,REV,1424997,,,8,RTS_R4_-_399
TSS-REV-563,REV,1426777,2,2,2,RTS_R4_-_400
TSS-REV-564,REV,1432557,8,8,8,RTS_R4_-_401
TSS-REV-565,REV,1433665,73,88,143,RTS_R4_-_402
TSS-REV-566,REV,1433735,52,52,52,RTS_R4_-_402
TSS-REV-567,REV,1438869,106,107,116,RTS_R4_-_403
TSS-REV-568,REV,1439801,19,23,55,RTS_R4_-_404
TSS-REV-569,REV,1440902,34,96,99,RTS_R4_-_405
TSS-REV-570,REV,1440913,67,183,184,RTS_R4_-_405
TSS-REV-571,REV,1440942,112,122,122,RTS_R4_-_405
TSS-REV-572,REV,1441359,4,4,4,RTS_R4_-_406
TSS-REV-573,REV,1445332,6,6,6,RTS_R4_-_407
TSS-REV-574,REV,1451735,18,18,18,RTS_R4_-_408
TSS-REV-575,REV,1480928,196,196,196,RTS_R4_-_410
